Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
South Dahna,23677,Valid,Typical meteorite,"Iron, IAB complex",275000,Found,Found: the meteorite's fall was not observed,1957,22.566670,48.300000,"(22.566670, 48.300000)"
Okabe,17998,Valid,Typical meteorite,H5,194,Fell,Fell: the meteorite's fall was observed ,1958,36.183330,139.216670,"(36.183330, 139.216670)"
Ramsdorf,22386,Valid,Typical meteorite,L6,4682,Fell,Fell: the meteorite's fall was observed ,1958,51.883330,6.933330,"(51.883330, 6.933330)"
South Oman,23679,Valid,Typical meteorite,EH4/5,90,Found,Found: the meteorite's fall was not observed,1958,21.000000,56.666670,"(21.000000, 56.666670)"
Governador Valadares,10950,Valid,Typical meteorite,Martian (nakhlite),158,Found,Found: the meteorite's fall was not observed,1958,-18.850000,-41.950000,"(-18.850000, -41.950000)"
Wingellina,24284,Valid,Typical meteorite,H4,200,Found,Found: the meteorite's fall was not observed,1958,-26.050000,128.950000,"(-26.050000, 128.950000)"
Hajmah (a),11474,Valid,Typical meteorite,Ureilite,596,Found,Found: the meteorite's fall was not observed,1958,19.916670,56.250000,"(19.916670, 56.250000)"
Bir Hadi,5053,Valid,Typical meteorite,H5,855,Found,Found: the meteorite's fall was not observed,1958,19.416670,51.033330,"(19.416670, 51.033330)"
Hajmah (c),11476,Valid,Typical meteorite,L5/6,1132,Found,Found: the meteorite's fall was not observed,1958,19.916670,56.250000,"(19.916670, 56.250000)"
Crow Peak,44709,Valid,Typical meteorite,"Iron, IIAB",6320,Found,Found: the meteorite's fall was not observed,1958,44.477330,-103.972000,"(44.477330, -103.972000)"
Sombrerete,23664,Valid,Typical meteorite,"Iron, IAB-sHL",10000,Found,Found: the meteorite's fall was not observed,1958,23.633330,-103.666670,"(23.633330, -103.666670)"
Bison,5061,Valid,Typical meteorite,LL6,11000,Found,Found: the meteorite's fall was not observed,1958,38.306670,-99.710000,"(38.306670, -99.710000)"
Belmont,5008,Valid,Typical meteorite,H6,25300,Found,Found: the meteorite's fall was not observed,1958,42.733330,-90.350000,"(42.733330, -90.350000)"
Calliham,5201,Valid,Typical meteorite,L6,40000,Found,Found: the meteorite's fall was not observed,1958,28.416670,-98.250000,"(28.416670, -98.250000)"
Santiago Papasquiero,23169,Valid,Typical meteorite,"Iron, ungrouped",119500,Found,Found: the meteorite's fall was not observed,1958,24.500000,-106.000000,"(24.500000, -106.000000)"
Nantan,16906,Valid,Typical meteorite,"Iron, IAB-MG",9500000,Found,Found: the meteorite's fall was not observed,1958,25.100000,107.700000,"(25.100000, 107.700000)"
Massenya,15442,Valid,Typical meteorite,H5,612.4,Found,Found: the meteorite's fall was not observed,1958,11.350000,16.150000,"(11.350000, 16.150000)"
Hajmah (b),11475,Valid,Typical meteorite,L6,890.6,Found,Found: the meteorite's fall was not observed,1958,19.916670,56.250000,"(19.916670, 56.250000)"
Ridgecrest,22604,Valid,Typical meteorite,H5,9.69,Found,Found: the meteorite's fall was not observed,1958,35.583330,-117.566670,"(35.583330, -117.566670)"
Kandahar (Afghanistan),12243,Valid,Typical meteorite,L6,299,Fell,Fell: the meteorite's fall was observed ,1959,31.600000,65.783330,"(31.600000, 65.783330)"
Akwanga,432,Valid,Typical meteorite,H,3000,Fell,Fell: the meteorite's fall was observed ,1959,8.916670,8.433330,"(8.916670, 8.433330)"
Hamlet,11485,Valid,Typical meteorite,LL4,3710,Fell,Fell: the meteorite's fall was observed ,1959,41.383330,-86.600000,"(41.383330, -86.600000)"
Pribram,18887,Valid,Typical meteorite,H5,5555,Fell,Fell: the meteorite's fall was observed ,1959,49.666670,14.033330,"(49.666670, 14.033330)"
Yardymly,30352,Valid,Typical meteorite,"Iron, IAB complex",150200,Fell,Fell: the meteorite's fall was observed ,1959,38.933330,48.250000,"(38.933330, 48.250000)"
St.-Chinian,23097,Valid,Typical meteorite,L6,134.30000000000001,Fell,Fell: the meteorite's fall was observed ,1959,43.433330,2.950000,"(43.433330, 2.950000)"
Portis,18875,Valid,Typical meteorite,L,30,Found,Found: the meteorite's fall was not observed,1959,39.566670,-98.683330,"(39.566670, -98.683330)"
Rawlinna 001,22399,Valid,Typical meteorite,"Pallasite, PMG-an",74,Found,Found: the meteorite's fall was not observed,1959,-31.166670,125.266670,"(-31.166670, 125.266670)"
Algarrobo,467,Valid,Typical meteorite,"Iron, IAB-ung",1280,Found,Found: the meteorite's fall was not observed,1959,-27.083330,-70.583330,"(-27.083330, -70.583330)"
Bagdad,4920,Valid,Typical meteorite,"Iron, IIIAB",2200,Found,Found: the meteorite's fall was not observed,1959,34.613317,-113.398967,"(34.613317, -113.398967)"
Cee Vee,5305,Valid,Typical meteorite,H5,3600,Found,Found: the meteorite's fall was not observed,1959,34.200000,-100.483330,"(34.200000, -100.483330)"
Temple,23894,Valid,Typical meteorite,L6,5000,Found,Found: the meteorite's fall was not observed,1959,31.116670,-97.300000,"(31.116670, -97.300000)"
Lismore,14660,Valid,Typical meteorite,"Iron, IIIAB?",10000,Found,Found: the meteorite's fall was not observed,1959,-35.950000,143.333330,"(-35.950000, 143.333330)"
Elga,10012,Valid,Typical meteorite,"Iron, IIE",28800,Found,Found: the meteorite's fall was not observed,1959,64.700000,141.200000,"(64.700000, 141.200000)"
Alatage,452,Valid,Typical meteorite,"Iron, IIIAB",37500,Found,Found: the meteorite's fall was not observed,1959,42.333330,93.000000,"(42.333330, 93.000000)"
Liangcheng,14645,Valid,Typical meteorite,"Iron, IIIAB",200000,Found,Found: the meteorite's fall was not observed,1959,40.500000,112.500000,"(40.500000, 112.500000)"
Woolgorong,24334,Valid,Typical meteorite,L6,36000,Fell,Fell: the meteorite's fall was observed ,1960,-27.750000,115.833330,"(-27.750000, 115.833330)"
Bruderheim,5156,Valid,Typical meteorite,L6,303000,Fell,Fell: the meteorite's fall was observed ,1960,53.900000,-112.883330,"(53.900000, -112.883330)"
Millbillillie,16643,Valid,Typical meteorite,Eucrite-mmict,330000,Fell,Fell: the meteorite's fall was observed ,1960,-26.450000,120.366670,"(-26.450000, 120.366670)"
Soheria,23660,Valid,Typical meteorite,OC,72.900000000000006,Fell,Fell: the meteorite's fall was observed ,1960,27.133330,84.066670,"(27.133330, 84.066670)"
Gao-Guenie,10854,Valid,Typical meteorite,H5,,Fell,Fell: the meteorite's fall was observed ,1960,11.650000,-2.183330,"(11.650000, -2.183330)"
Calcalong Creek,5194,Valid,Typical meteorite,Lunar (anorth),19,Found,Found: the meteorite's fall was not observed,1960,-26.450000,120.366670,"(-26.450000, 120.366670)"
Midland,16633,Valid,Typical meteorite,Iron,34,Found,Found: the meteorite's fall was not observed,1960,44.750000,-79.883330,"(44.750000, -79.883330)"
Eagles Nest,7762,Valid,Typical meteorite,Brachinite,154,Found,Found: the meteorite's fall was not observed,1960,,,
al-Ghanim (iron),468,Valid,Typical meteorite,"Iron, IIIAB",500,Found,Found: the meteorite's fall was not observed,1960,19.833330,54.083330,"(19.833330, 54.083330)"
Um Habib,24111,Valid,Typical meteorite,L6,696,Found,Found: the meteorite's fall was not observed,1960,21.500000,50.500000,"(21.500000, 50.500000)"
Barbianello,4941,Valid,Typical meteorite,"Iron, ungrouped",860,Found,Found: the meteorite's fall was not observed,1960,45.057780,9.195560,"(45.057780, 9.195560)"
Venus,24160,Valid,Typical meteorite,H4,1013,Found,Found: the meteorite's fall was not observed,1960,32.400000,-97.083330,"(32.400000, -97.083330)"
Richa,22598,Valid,Typical meteorite,"Iron, IID",1500,Found,Found: the meteorite's fall was not observed,1960,10.000000,9.000000,"(10.000000, 9.000000)"
Selden,23484,Valid,Typical meteorite,LL5,1560,Found,Found: the meteorite's fall was not observed,1960,39.533330,-100.566670,"(39.533330, -100.566670)"
Brownfield (iron),5154,Valid,Typical meteorite,"Iron, IID",1626,Found,Found: the meteorite's fall was not observed,1960,33.216670,-102.183330,"(33.216670, -102.183330)"
Odessa (stone),17986,Valid,Typical meteorite,H4,1926,Found,Found: the meteorite's fall was not observed,1960,46.500000,30.766670,"(46.500000, 30.766670)"
Itutinga,12059,Valid,Typical meteorite,"Iron, IIIAB",3200,Found,Found: the meteorite's fall was not observed,1960,-21.333330,-44.666670,"(-21.333330, -44.666670)"
al-Ghanim (stone),469,Valid,Typical meteorite,L6,3755,Found,Found: the meteorite's fall was not observed,1960,19.700000,53.966670,"(19.700000, 53.966670)"
Stoneham,31330,Valid,Typical meteorite,H5,5000,Found,Found: the meteorite's fall was not observed,1960,40.637830,-103.697170,"(40.637830, -103.697170)"
Watonga,55758,Valid,Typical meteorite,LL3.1,5025,Found,Found: the meteorite's fall was not observed,1960,35.833333,-98.400000,"(35.833333, -98.400000)"
Arrabury,2337,Valid,Typical meteorite,H6,5300,Found,Found: the meteorite's fall was not observed,1960,-26.500000,141.083330,"(-26.500000, 141.083330)"
as-Su'aydan,2354,Valid,Typical meteorite,L5,5855,Found,Found: the meteorite's fall was not observed,1960,21.254170,55.305000,"(21.254170, 55.305000)"
São João Nepomuceno,23170,Valid,Typical meteorite,"Iron, IVA-an",15300,Found,Found: the meteorite's fall was not observed,1960,-21.550000,-43.016670,"(-21.550000, -43.016670)"
Ellicott,10021,Valid,Typical meteorite,"Iron, IAB-ung",15700,Found,Found: the meteorite's fall was not observed,1960,38.807780,-104.569440,"(38.807780, -104.569440)"
De Hoek,6622,Valid,Typical meteorite,"Iron, ungrouped",20930,Found,Found: the meteorite's fall was not observed,1960,-29.383330,23.100000,"(-29.383330, 23.100000)"
Cleo Springs,5378,Valid,Typical meteorite,H4,24000,Found,Found: the meteorite's fall was not observed,1960,36.433330,-98.433330,"(36.433330, -98.433330)"
Muenatauray,16842,Valid,Typical meteorite,"Iron, IIAB",30000,Found,Found: the meteorite's fall was not observed,1960,4.900000,-61.200000,"(4.900000, -61.200000)"
Riverton,22613,Valid,Typical meteorite,H5,103.3,Found,Found: the meteorite's fall was not observed,1960,50.940000,-96.991670,"(50.940000, -96.991670)"
Dunedin,7746,Valid,Typical meteorite,LL3,5.1,Found,Found: the meteorite's fall was not observed,1960,,,
Fuling,10837,Valid,Typical meteorite,Iron,,Found,Found: the meteorite's fall was not observed,1960,29.700000,107.400000,"(29.700000, 107.400000)"
Bells,5005,Valid,Typical meteorite,C2-ung,375,Fell,Fell: the meteorite's fall was observed ,1961,33.600000,-96.466670,"(33.600000, -96.466670)"
Ehole,7774,Valid,Typical meteorite,H5,2400,Fell,Fell: the meteorite's fall was observed ,1961,-17.300000,15.833330,"(-17.300000, 15.833330)"
Djermaia,7656,Valid,Typical meteorite,H,3950,Fell,Fell: the meteorite's fall was observed ,1961,12.733330,15.050000,"(12.733330, 15.050000)"
Harleton,11830,Valid,Typical meteorite,L6,8360,Fell,Fell: the meteorite's fall was observed ,1961,32.675000,-94.511670,"(32.675000, -94.511670)"
Kayakent,12268,Valid,Typical meteorite,"Iron, IIIAB",85000,Fell,Fell: the meteorite's fall was observed ,1961,39.263330,31.780000,"(39.263330, 31.780000)"
Kulak,12369,Valid,Typical meteorite,L5,453.6,Fell,Fell: the meteorite's fall was observed ,1961,30.731110,66.802220,"(30.731110, 66.802220)"
Ras Tanura,22395,Valid,Typical meteorite,H6,6.1,Fell,Fell: the meteorite's fall was observed ,1961,26.666670,50.150000,"(26.666670, 50.150000)"
ash-Shalfah,2350,Valid,Typical meteorite,L4,935,Found,Found: the meteorite's fall was not observed,1961,21.875000,49.719440,"(21.875000, 49.719440)"
North Haig,17004,Valid,Typical meteorite,Ureilite-pmict,964,Found,Found: the meteorite's fall was not observed,1961,-30.216670,126.216670,"(-30.216670, 126.216670)"
Anoka,2307,Valid,Typical meteorite,"Iron, IAB-sLM",1108,Found,Found: the meteorite's fall was not observed,1961,45.200000,-93.433330,"(45.200000, -93.433330)"
Canyonlands,5258,Valid,Typical meteorite,H6,1520,Found,Found: the meteorite's fall was not observed,1961,38.183330,-109.883330,"(38.183330, -109.883330)"
Sweetwater,23770,Valid,Typical meteorite,H5,1760,Found,Found: the meteorite's fall was not observed,1961,32.550000,-100.416670,"(32.550000, -100.416670)"
Eunice,10064,Valid,Typical meteorite,H5,2300,Found,Found: the meteorite's fall was not observed,1961,34.470000,-101.758330,"(34.470000, -101.758330)"
Batesland,4973,Valid,Typical meteorite,H5,2500,Found,Found: the meteorite's fall was not observed,1961,43.133330,-102.100000,"(43.133330, -102.100000)"
Lake Bonney,12436,Valid,Typical meteorite,L6,2750,Found,Found: the meteorite's fall was not observed,1961,-37.750000,140.300000,"(-37.750000, 140.300000)"
Akron (1961),431,Valid,Typical meteorite,L6,4000,Found,Found: the meteorite's fall was not observed,1961,40.150000,-103.166670,"(40.150000, -103.166670)"
Rhineland,22595,Valid,Typical meteorite,H5,6240,Found,Found: the meteorite's fall was not observed,1961,33.533330,-99.616670,"(33.533330, -99.616670)"
Leoville,12766,Valid,Typical meteorite,CV3,8100,Found,Found: the meteorite's fall was not observed,1961,39.633330,-100.467220,"(39.633330, -100.467220)"
Kennard,12279,Valid,Typical meteorite,H5,8200,Found,Found: the meteorite's fall was not observed,1961,41.483330,-96.166670,"(41.483330, -96.166670)"
Lazarev,12745,Valid,Typical meteorite,"Iron, ungrouped",10000,Found,Found: the meteorite's fall was not observed,1961,-71.950000,11.500000,"(-71.950000, 11.500000)"
Caldwell,5197,Valid,Typical meteorite,L-imp melt,12900,Found,Found: the meteorite's fall was not observed,1961,37.033330,-97.625000,"(37.033330, -97.625000)"
Duncanville,7744,Valid,Typical meteorite,H,17800,Found,Found: the meteorite's fall was not observed,1961,32.633330,-96.866670,"(32.633330, -96.866670)"
Kargapole,12261,Valid,Typical meteorite,H4,21800,Found,Found: the meteorite's fall was not observed,1961,55.883330,64.300000,"(55.883330, 64.300000)"
Seminole,23488,Valid,Typical meteorite,H4,43900,Found,Found: the meteorite's fall was not observed,1961,32.683330,-102.616670,"(32.683330, -102.616670)"
ad-Dahbubah,376,Valid,Typical meteorite,H5,90000,Found,Found: the meteorite's fall was not observed,1961,19.833330,51.250000,"(19.833330, 51.250000)"
Clovis (no. 1),5385,Valid,Typical meteorite,H3.6,283000,Found,Found: the meteorite's fall was not observed,1961,34.300000,-103.134720,"(34.300000, -103.134720)"
Oshkosh,18036,Valid,Typical meteorite,H,144.80000000000001,Found,Found: the meteorite's fall was not observed,1961,44.076940,-88.562780,"(44.076940, -88.562780)"
São Jose do Rio Preto,23171,Valid,Typical meteorite,H4,927,Fell,Fell: the meteorite's fall was observed ,1962,-20.810000,-49.380560,"(-20.810000, -49.380560)"
Dosso,7722,Valid,Typical meteorite,L6,1250,Fell,Fell: the meteorite's fall was observed ,1962,13.050000,3.166670,"(13.050000, 3.166670)"
Ste. Marguerite,23099,Valid,Typical meteorite,H4,4960,Fell,Fell: the meteorite's fall was observed ,1962,50.766670,3.000000,"(50.766670, 3.000000)"
Bogou,5097,Valid,Typical meteorite,"Iron, IAB-MG",8800,Fell,Fell: the meteorite's fall was observed ,1962,12.500000,0.700000,"(12.500000, 0.700000)"
Zagami,30386,Valid,Typical meteorite,Martian (shergottite),18000,Fell,Fell: the meteorite's fall was observed ,1962,11.733330,7.083330,"(11.733330, 7.083330)"
Desuri,6693,Valid,Typical meteorite,H6,25400,Fell,Fell: the meteorite's fall was observed ,1962,25.733330,73.616670,"(25.733330, 73.616670)"
Kiel,12301,Valid,Typical meteorite,L6,737.6,Fell,Fell: the meteorite's fall was observed ,1962,54.400000,10.150000,"(54.400000, 10.150000)"
Oberon Bay,17977,Valid,Typical meteorite,LL6,179,Found,Found: the meteorite's fall was not observed,1962,-39.066670,146.350000,"(-39.066670, 146.350000)"
Coronel Arnold,5445,Valid,Typical meteorite,L,450,Found,Found: the meteorite's fall was not observed,1962,-33.066670,-61.000000,"(-33.066670, -61.000000)"
Billygoat Donga,5048,Valid,Typical meteorite,L6,893,Found,Found: the meteorite's fall was not observed,1962,-30.133330,126.366670,"(-30.133330, 126.366670)"
Sierra County,23589,Valid,Typical meteorite,H5,1000,Found,Found: the meteorite's fall was not observed,1962,33.000000,-107.500000,"(33.000000, -107.500000)"
Sleeper Camp 001,23627,Valid,Typical meteorite,L6,1250,Found,Found: the meteorite's fall was not observed,1962,-30.250000,126.333330,"(-30.250000, 126.333330)"
Bowesmont,5124,Valid,Typical meteorite,L6,2270,Found,Found: the meteorite's fall was not observed,1962,48.683330,-97.166670,"(48.683330, -97.166670)"
Balfour Downs,4927,Valid,Typical meteorite,"Iron, IAB-sLL",2400,Found,Found: the meteorite's fall was not observed,1962,-22.750000,120.833330,"(-22.750000, 120.833330)"
Acomita,372,Valid,Typical meteorite,"Pallasite, PMG",3956,Found,Found: the meteorite's fall was not observed,1962,35.050000,-107.566670,"(35.050000, -107.566670)"
Valkeala,24150,Valid,Typical meteorite,L6,4000,Found,Found: the meteorite's fall was not observed,1962,61.050000,26.833330,"(61.050000, 26.833330)"
Loop,14702,Valid,Typical meteorite,L6,5600,Found,Found: the meteorite's fall was not observed,1962,32.900000,-102.283330,"(32.900000, -102.283330)"
Coonana,5437,Valid,Typical meteorite,H4,6800,Found,Found: the meteorite's fall was not observed,1962,-29.850000,140.700000,"(-29.850000, 140.700000)"
Williston,24275,Valid,Typical meteorite,"Iron, IIIAB",7645,Found,Found: the meteorite's fall was not observed,1962,47.983330,-103.650000,"(47.983330, -103.650000)"
Slovak,23647,Valid,Typical meteorite,H5,8220,Found,Found: the meteorite's fall was not observed,1962,34.650000,-91.583330,"(34.650000, -91.583330)"
Shields,23533,Valid,Typical meteorite,H5,9780,Found,Found: the meteorite's fall was not observed,1962,38.700000,-100.350000,"(38.700000, -100.350000)"
Finney,10104,Valid,Typical meteorite,L5,10700,Found,Found: the meteorite's fall was not observed,1962,34.266670,-101.566670,"(34.266670, -101.566670)"
Clifford,5380,Valid,Typical meteorite,L6,11360,Found,Found: the meteorite's fall was not observed,1962,39.100000,-103.258330,"(39.100000, -103.258330)"
Seagraves,23469,Valid,Typical meteorite,H4,13000,Found,Found: the meteorite's fall was not observed,1962,32.933330,-102.583330,"(32.933330, -102.583330)"
